X Displacement,Y Displacement
0.4967141530112327,-0.13826430117118466
3.0843005092094087,24.585973169415528
9.237681352050995,88.64539847772612
22.992059247169088,200.08645307254403
33.90199857887913,321.1692631324304
46.905560627322224,424.2916263589061
60.64722643636603,509.8420756090829
69.57840820527016,600.2950869291894
