X Displacement,Y Displacement
-2.1357697529807105,-1.0543686690470235
2.756410484307146,18.112893681831892
10.690614230180756,77.93519795941869
16.2916610945647,147.34326978574865
24.30848978242431,205.87293793421497
30.17116535946915,255.22423799564797
40.378720681377054,288.5931177216878
47.32997680033464,326.01019376535857
